0.0000980000,-0.0001610000,0.7990870000,0.0041090000,0.0023750000,0.0216410000,0.9997550000,-0.0044090000,0.0605320000,0.1664310000,0.1762760000,-0.0974730000,-0.0239620000,0.0403130000,-0.1194140000,-0.3858170000,0.2066740000,-0.1808230000,0.0398290000,0.0160610000,-0.0688850000,1.4745320000,-0.1724690000,1.2203290000,0.2815510000,0.0632650000,-1.4546440000,0.0001670000,1.3742070000,-0.0174760000
-0.0003350000,-0.0001310000,0.7992100000,0.0070930000,-0.0063110000,0.0239140000,0.9996690000,0.0225800000,0.0551320000,0.1700170000,0.1546950000,-0.0875930000,-0.0255230000,0.0685720000,-0.1284890000,-0.4050840000,0.1912320000,-0.1771350000,0.0453920000,0.0114060000,-0.1232040000,1.4130820000,-0.1630130000,1.1110230000,0.3750860000,0.1069360000,-1.4158890000,-0.0458660000,1.2756000000,-0.0314920000
-0.0007990000,-0.0000190000,0.7992610000,0.0092080000,-0.0132410000,0.0248760000,0.9995600000,0.0390940000,0.0503370000,0.1694040000,0.1492670000,-0.0845070000,-0.0253140000,0.0849190000,-0.1333490000,-0.4087660000,0.1871690000,-0.1749720000,0.0467380000,0.0071330000,-0.1399140000,1.3820110000,-0.1321490000,1.0464720000,0.4489070000,0.1442950000,-1.3959980000,-0.1020970000,1.2018170000,-0.0609160000
-0.0012330000,0.0001260000,0.7992630000,0.0107120000,-0.0184140000,0.0252110000,0.9994550000,0.0502710000,0.0468890000,0.1691260000,0.1479730000,-0.0837560000,-0.0248800000,0.0955840000,-0.1366370000,-0.4095060000,0.1859730000,-0.1738110000,0.0472130000,0.0039450000,-0.1378050000,1.3640640000,-0.0891620000,1.0100120000,0.5106490000,0.1759180000,-1.3789390000,-0.1674510000,1.1444650000,-0.0990140000
-0.0016580000,0.0002920000,0.7992550000,0.0117580000,-0.0222240000,0.0249450000,0.9993730000,0.0582530000,0.0445680000,0.1697990000,0.1475970000,-0.0835520000,-0.0245080000,0.1026110000,-0.1389190000,-0.4089240000,0.1856520000,-0.1729430000,0.0474110000,0.0016920000,-0.1280290000,1.3509110000,-0.0415470000,0.9886000000,0.5661930000,0.2021900000,-1.3599020000,-0.2391660000,1.0966340000,-0.1411360000
-0.0020590000,0.0004730000,0.7992490000,0.0124750000,-0.0249450000,0.0242350000,0.9993170000,0.0639250000,0.0430620000,0.1712610000,0.1475220000,-0.0835200000,-0.0241970000,0.1070370000,-0.1404930000,-0.4074400000,0.1857280000,-0.1722140000,0.0474560000,0.0001690000,-0.1151650000,1.3389760000,0.0058060000,0.9718070000,0.6178790000,0.2241470000,-1.3387150000,-0.3119140000,1.0542290000,-0.1865310000
-0.0024330000,0.0006520000,0.7992470000,0.0129440000,-0.0268240000,0.0232610000,0.9992860000,0.0677950000,0.0421720000,0.1731970000,0.1476470000,-0.0835790000,-0.0239580000,0.1095900000,-0.1415260000,-0.4054340000,0.1860090000,-0.1716100000,0.0474160000,-0.0008340000,-0.1013340000,1.3274420000,0.0523250000,0.9564680000,0.6654090000,0.2429930000,-1.3168910000,-0.3799790000,1.0157940000,-0.2359480000
-0.0027780000,0.0008190000,0.7992520000,0.0132290000,-0.0280020000,0.0222040000,0.9992740000,0.0701460000,0.0417300000,0.1752840000,0.1479130000,-0.0836690000,-0.0237890000,0.1107860000,-0.1421120000,-0.4032640000,0.1862230000,-0.1710410000,0.0473100000,-0.0014900000,-0.0879250000,1.3162330000,0.0988240000,0.9427530000,0.7080490000,0.2588620000,-1.2957850000,-0.4416920000,0.9804590000,-0.2890060000
-0.0031070000,0.0009770000,0.7992670000,0.0133870000,-0.0286500000,0.0211670000,0.9992760000,0.0713180000,0.0415630000,0.1773170000,0.1482480000,-0.0837200000,-0.0236470000,0.1110510000,-0.1423830000,-0.4011490000,0.1862240000,-0.1703880000,0.0471630000,-0.0019250000,-0.0748700000,1.3053390000,0.1443710000,0.9302310000,0.7465170000,0.2714570000,-1.2749010000,-0.4978210000,0.9482600000,-0.3422780000
-0.0034330000,0.0011340000,0.7992880000,0.0134400000,-0.0289640000,0.0202920000,0.9992840000,0.0716210000,0.0415600000,0.1790350000,0.1486780000,-0.0837020000,-0.0234870000,0.1107520000,-0.1424550000,-0.3993480000,0.1861020000,-0.1696990000,0.0470150000,-0.0022030000,-0.0624270000,1.2947010000,0.1875210000,0.9187390000,0.7817710000,0.2810370000,-1.2543550000,-0.5484140000,0.9200900000,-0.3930230000
