0.0007010000,-0.0000830000,0.7954650000,0.0035590000,0.0252550000,0.0216310000,0.9994410000,-0.0114620000,0.0264200000,0.0452170000,0.1770290000,-0.2085760000,-0.0210890000,-0.0499510000,-0.0447310000,-0.0507710000,0.2340170000,-0.2270710000,0.0386020000,-0.0021450000,0.1853120000,1.5956370000,-0.0553310000,1.4985690000,0.0445700000,0.1418560000,-1.6407300000,-0.0239650000,1.4983260000,0.0295820000
0.0009960000,-0.0000990000,0.7953520000,0.0046880000,0.0276800000,0.0236090000,0.9993270000,-0.0069100000,0.0242580000,0.0441390000,0.1611810000,-0.2062490000,-0.0226240000,-0.0487090000,-0.0497720000,-0.0566580000,0.2252710000,-0.2294230000,0.0416110000,-0.0060520000,0.2264650000,1.5837460000,-0.0370160000,1.4599230000,0.0196090000,0.2200720000,-1.6322910000,-0.0606570000,1.4624300000,0.0716210000
0.0011150000,-0.0001240000,0.7953320000,0.0054570000,0.0294910000,0.0250720000,0.9992360000,-0.0086180000,0.0221660000,0.0417800000,0.1581300000,-0.2050930000,-0.0226600000,-0.0504910000,-0.0524500000,-0.0595970000,0.2229060000,-0.2292200000,0.0421150000,-0.0091570000,0.2650810000,1.5800690000,-0.0175260000,1.4373740000,-0.0016830000,0.2906540000,-1.6263020000,-0.0979040000,1.4376910000,0.1079240000
0.0011960000,-0.0001570000,0.7953180000,0.0060000000,0.0309930000,0.0261530000,0.9991590000,-0.0113020000,0.0206020000,0.0398370000,0.1577020000,-0.2049210000,-0.0225670000,-0.0526750000,-0.0541510000,-0.0615740000,0.2219630000,-0.2290650000,0.0421670000,-0.0115950000,0.3009660000,1.5790900000,0.0017680000,1.4220010000,-0.0192560000,0.3533730000,-1.6216040000,-0.1351150000,1.4170230000,0.1381470000
0.0012580000,-0.0001800000,0.7953020000,0.0063840000,0.0322680000,0.0269200000,0.9990960000,-0.0138370000,0.0194890000,0.0384350000,0.1577110000,-0.2050050000,-0.0224980000,-0.0547720000,-0.0553110000,-0.0629520000,0.2214640000,-0.2290210000,0.0421330000,-0.0135330000,0.3340630000,1.5783170000,0.0203940000,1.4113420000,-0.0337110000,0.4088950000,-1.6175620000,-0.1717220000,1.3992950000,0.1624530000
0.0013010000,-0.0001720000,0.7952860000,0.0066560000,0.0333460000,0.0274350000,0.9990450000,-0.0160200000,0.0186620000,0.0375070000,0.1577730000,-0.2051240000,-0.0224080000,-0.0566970000,-0.0561540000,-0.0638450000,0.2212120000,-0.2290120000,0.0420940000,-0.0150970000,0.3682640000,1.5706250000,0.0404070000,1.4083670000,-0.0487000000,0.4560060000,-1.6159220000,-0.2061030000,1.3834500000,0.1802670000
0.0013190000,-0.0001200000,0.7952710000,0.0068670000,0.0342470000,0.0277210000,0.9990050000,-0.0178170000,0.0179780000,0.0370220000,0.1578230000,-0.2052180000,-0.0222530000,-0.0585010000,-0.0568420000,-0.0642920000,0.2212120000,-0.2290170000,0.0421260000,-0.0163380000,0.3975390000,1.5685750000,0.0576860000,1.4033340000,-0.0599110000,0.4980930000,-1.6130160000,-0.2393960000,1.3694440000,0.1929090000
0.0013100000,-0.0000240000,0.7952600000,0.0070450000,0.0349940000,0.0277860000,0.9989760000,-0.0192430000,0.0173580000,0.0369550000,0.1577920000,-0.2052550000,-0.0220150000,-0.0602210000,-0.0574490000,-0.0643030000,0.2214490000,-0.2290320000,0.0422250000,-0.0173030000,0.4221820000,1.5681410000,0.0729070000,1.3972490000,-0.0679790000,0.5355430000,-1.6101090000,-0.2715170000,1.3564540000,0.2006650000
0.0012800000,0.0001060000,0.7952510000,0.0072150000,0.0356060000,0.0277410000,0.9989550000,-0.0203590000,0.0167500000,0.0371220000,0.1576530000,-0.2052350000,-0.0217370000,-0.0617760000,-0.0580320000,-0.0640710000,0.2217930000,-0.2290670000,0.0423650000,-0.0180240000,0.4428530000,1.5681210000,0.0867590000,1.3907680000,-0.0735110000,0.5686530000,-1.6074270000,-0.3023980000,1.3438440000,0.2038200000
0.0012310000,0.0002600000,0.7952450000,0.0073950000,0.0360860000,0.0276610000,0.9989380000,-0.0211810000,0.0160880000,0.0373790000,0.1574010000,-0.2051280000,-0.0214000000,-0.0630920000,-0.0586600000,-0.0637380000,0.2221590000,-0.2291140000,0.0425540000,-0.0185430000,0.4600370000,1.5686680000,0.0996110000,1.3840150000,-0.0767890000,0.5980790000,-1.6047970000,-0.3319150000,1.3313180000,0.2024790000
0.0011680000,0.0004270000,0.7952420000,0.0075900000,0.0364600000,0.0275870000,0.9989250000,-0.0217780000,0.0153750000,0.0376430000,0.1570580000,-0.2049460000,-0.0210290000,-0.0641640000,-0.0593320000,-0.0633910000,0.2224700000,-0.2291730000,0.0427730000,-0.0189220000,0.4729470000,1.5759940000,0.1106870000,1.3753430000,-0.0762670000,0.6250920000,-1.5998740000,-0.3614130000,1.3189280000,0.1972990000
0.0010940000,0.0005940000,0.7952400000,0.0077740000,0.0367570000,0.0275240000,0.9989150000,-0.0222680000,0.0146850000,0.0378880000,0.1567580000,-0.2047590000,-0.0206530000,-0.0651180000,-0.0599890000,-0.0630720000,0.2228740000,-0.2292510000,0.0429970000,-0.0191970000,0.4839190000,1.5779720000,0.1220050000,1.3686470000,-0.0747330000,0.6484860000,-1.5966060000,-0.3902430000,1.3068500000,0.1885820000
0.0010030000,0.0007480000,0.7952380000,0.0079290000,0.0369860000,0.0274310000,0.9989080000,-0.0227460000,0.0140980000,0.0381620000,0.1566460000,-0.2046400000,-0.0203060000,-0.0659990000,-0.0605500000,-0.0627210000,0.2233500000,-0.2293390000,0.0431890000,-0.0194110000,0.4935880000,1.5781790000,0.1334110000,1.3634590000,-0.0722900000,0.6686490000,-1.5932140000,-0.4185830000,1.2947900000,0.1766610000
