0.0001310000,-0.0001010000,0.7998770000,0.0046520000,0.0065350000,-0.0377030000,0.9992570000,0.0009960000,0.0992420000,0.2423480000,0.1668590000,-0.0805290000,-0.0542560000,0.0157130000,-0.1121600000,-0.3116310000,0.2105310000,-0.1791560000,0.0368990000,0.0022210000,0.0201340000,1.6080490000,-0.1688780000,1.2901800000,0.2480100000,-0.0011160000,-1.5994290000,0.0130470000,1.3574240000,-0.0459210000
-0.0000140000,-0.0003760000,0.8000440000,0.0052620000,0.0024490000,-0.0377820000,0.9992690000,0.0201480000,0.0999070000,0.2527560000,0.1431150000,-0.0686260000,-0.0581290000,0.0332990000,-0.1161090000,-0.3242790000,0.1961860000,-0.1760050000,0.0412380000,0.0041340000,-0.0299360000,1.5812760000,-0.1606480000,1.1807830000,0.3250220000,0.0035210000,-1.5818000000,-0.0069290000,1.2800600000,-0.0658060000
-0.0002370000,-0.0006600000,0.8001280000,0.0058170000,-0.0005900000,-0.0367480000,0.9993070000,0.0280580000,0.0987220000,0.2523800000,0.1376150000,-0.0647190000,-0.0587700000,0.0417550000,-0.1176610000,-0.3276450000,0.1930320000,-0.1749060000,0.0416690000,0.0059410000,-0.0540500000,1.5623140000,-0.1344390000,1.1194820000,0.3887250000,0.0106610000,-1.5724540000,-0.0343370000,1.2307700000,-0.0900610000
-0.0004560000,-0.0009620000,0.8001550000,0.0062650000,-0.0027650000,-0.0355700000,0.9993440000,0.0321320000,0.0976450000,0.2503540000,0.1363970000,-0.0632310000,-0.0589640000,0.0469480000,-0.1187070000,-0.3301450000,0.1923620000,-0.1748030000,0.0415060000,0.0075030000,-0.0606600000,1.5476480000,-0.0977090000,1.0836060000,0.4429140000,0.0198210000,-1.5649310000,-0.0656290000,1.1980430000,-0.1177940000
-0.0006520000,-0.0012710000,0.8001620000,0.0066240000,-0.0042770000,-0.0343310000,0.9993790000,0.0343860000,0.0968080000,0.2480170000,0.1361720000,-0.0623510000,-0.0591130000,0.0505090000,-0.1195280000,-0.3326800000,0.1922170000,-0.1749490000,0.0412780000,0.0088400000,-0.0572780000,1.5352180000,-0.0546850000,1.0610750000,0.4906780000,0.0295930000,-1.5574930000,-0.0995180000,1.1738910000,-0.1481110000
-0.0008240000,-0.0015760000,0.8001620000,0.0069180000,-0.0053050000,-0.0330690000,0.9994150000,0.0355660000,0.0961370000,0.2455920000,0.1361830000,-0.0616420000,-0.0592520000,0.0530030000,-0.1202040000,-0.3352460000,0.1922400000,-0.1751420000,0.0410530000,0.0100020000,-0.0483300000,1.5237850000,-0.0081500000,1.0450820000,0.5342050000,0.0391340000,-1.5491540000,-0.1355810000,1.1540390000,-0.1801700000
-0.0009630000,-0.0018690000,0.8001610000,0.0071550000,-0.0059960000,-0.0318190000,0.9994500000,0.0360530000,0.0956000000,0.2431670000,0.1363160000,-0.0610520000,-0.0593780000,0.0547940000,-0.1207570000,-0.3377790000,0.1923250000,-0.1753300000,0.0408470000,0.0110200000,-0.0363160000,1.5125860000,0.0401810000,1.0322820000,0.5747130000,0.0479620000,-1.5394340000,-0.1735990000,1.1363380000,-0.2132360000
-0.0010590000,-0.0021460000,0.8001590000,0.0073730000,-0.0064570000,-0.0305940000,0.9994840000,0.0361560000,0.0951050000,0.2407870000,0.1364420000,-0.0605320000,-0.0595050000,0.0561560000,-0.1212490000,-0.3402300000,0.1923930000,-0.1755040000,0.0406200000,0.0119170000,-0.0225120000,1.5011970000,0.0883430000,1.0208440000,0.6135290000,0.0563840000,-1.5289810000,-0.2126800000,1.1198090000,-0.2473130000
-0.0011010000,-0.0024000000,0.8001540000,0.0075670000,-0.0067660000,-0.0293860000,0.9995170000,0.0360560000,0.0946360000,0.2384500000,0.1365580000,-0.0601050000,-0.0596250000,0.0572320000,-0.1217140000,-0.3426110000,0.1925330000,-0.1757380000,0.0404080000,0.0127350000,-0.0104450000,1.4874170000,0.1343950000,1.0110770000,0.6533370000,0.0655280000,-1.5242430000,-0.2531950000,1.1064640000,-0.2810400000
-0.0010780000,-0.0026250000,0.8001430000,0.0077490000,-0.0069880000,-0.0282110000,0.9995480000,0.0358930000,0.0941690000,0.2362000000,0.1367250000,-0.0598310000,-0.0597320000,0.0581560000,-0.1222010000,-0.3448960000,0.1927830000,-0.1760690000,0.0402750000,0.0135010000,0.0020670000,1.4760080000,0.1789400000,1.0010870000,0.6919790000,0.0747750000,-1.5140420000,-0.2912000000,1.0919000000,-0.3167360000
