0.0001030000,-0.0000760000,0.7894860000,0.0046170000,0.0061270000,0.0059570000,0.9999530000,0.0169350000,-0.0066210000,0.0493350000,0.1423120000,-0.2232030000,0.0006620000,-0.0217320000,-0.0060400000,-0.0778250000,0.2524660000,-0.2720190000,-0.0156080000,-0.0001680000,-0.0216500000,1.7749100000,-0.0391670000,1.3645470000,0.0743320000,-0.0161330000,-1.7325520000,-0.0061560000,1.4253500000,-0.0169160000
0.0003240000,-0.0001580000,0.7893390000,0.0072170000,0.0056990000,0.0071310000,0.9999320000,0.0297690000,-0.0124450000,0.0493770000,0.1242130000,-0.2191930000,0.0006940000,-0.0156630000,-0.0120760000,-0.0817220000,0.2478510000,-0.2779230000,-0.0156700000,-0.0020190000,-0.0570250000,1.7760110000,-0.0392930000,1.2599890000,0.1067190000,-0.0243050000,-1.7237830000,-0.0184010000,1.3211800000,-0.0377570000
0.0001260000,-0.0001750000,0.7893430000,0.0091540000,0.0052450000,0.0082160000,0.9999110000,0.0327770000,-0.0169780000,0.0479380000,0.1207440000,-0.2171600000,0.0009560000,-0.0138650000,-0.0166120000,-0.0834270000,0.2471480000,-0.2784280000,-0.0154350000,-0.0034040000,-0.0894990000,1.7704510000,-0.0346930000,1.1980680000,0.1384120000,-0.0302140000,-1.7152980000,-0.0391450000,1.2554730000,-0.0661040000
-0.0000900000,-0.0001780000,0.7893710000,0.0105840000,0.0049040000,0.0091340000,0.9998900000,0.0334790000,-0.0203390000,0.0465270000,0.1203460000,-0.2163640000,0.0012010000,-0.0130790000,-0.0200580000,-0.0847600000,0.2470440000,-0.2783270000,-0.0151810000,-0.0044500000,-0.1160120000,1.7631860000,-0.0308800000,1.1635580000,0.1730040000,-0.0330480000,-1.7065150000,-0.0653590000,1.2151120000,-0.0987440000
-0.0002480000,-0.0001780000,0.7893980000,0.0116300000,0.0046770000,0.0098880000,0.9998730000,0.0337310000,-0.0227950000,0.0453250000,0.1203010000,-0.2158680000,0.0013880000,-0.0126240000,-0.0226140000,-0.0858920000,0.2470170000,-0.2781920000,-0.0149660000,-0.0052570000,-0.1398330000,1.7558400000,-0.0262340000,1.1447050000,0.2074900000,-0.0330600000,-1.6981290000,-0.0951430000,1.1913580000,-0.1329590000
-0.0003450000,-0.0001690000,0.7894210000,0.0123970000,0.0045210000,0.0104530000,0.9998580000,0.0339650000,-0.0246460000,0.0444210000,0.1201470000,-0.2154490000,0.0015230000,-0.0123130000,-0.0244940000,-0.0867660000,0.2470040000,-0.2780640000,-0.0147860000,-0.0058820000,-0.1618940000,1.7488510000,-0.0206960000,1.1348080000,0.2408650000,-0.0307240000,-1.6906950000,-0.1271950000,1.1787250000,-0.1677660000
-0.0003980000,-0.0001520000,0.7894400000,0.0129510000,0.0043830000,0.0108350000,0.9998480000,0.0342830000,-0.0260170000,0.0438260000,0.1198870000,-0.2150940000,0.0016180000,-0.0120520000,-0.0258630000,-0.0873650000,0.2470030000,-0.2779470000,-0.0146350000,-0.0063560000,-0.1823390000,1.7423290000,-0.0145440000,1.1301760000,0.2726930000,-0.0268020000,-1.6841770000,-0.1607800000,1.1720580000,-0.2029650000
-0.0004110000,-0.0001340000,0.7894550000,0.0133600000,0.0042710000,0.0110810000,0.9998400000,0.0346230000,-0.0270210000,0.0434860000,0.1196180000,-0.2148190000,0.0016810000,-0.0118260000,-0.0268720000,-0.0877470000,0.2470060000,-0.2778590000,-0.0145060000,-0.0067010000,-0.2013620000,1.7362860000,-0.0078080000,1.1286130000,0.3026270000,-0.0224380000,-1.6780360000,-0.1963550000,1.1675600000,-0.2378020000
-0.0003940000,-0.0001160000,0.7894640000,0.0136660000,0.0041770000,0.0112180000,0.9998350000,0.0349530000,-0.0277420000,0.0433050000,0.1194330000,-0.2146580000,0.0017120000,-0.0116290000,-0.0276190000,-0.0879510000,0.2470470000,-0.2778150000,-0.0143910000,-0.0069440000,-0.2192310000,1.7305800000,-0.0003140000,1.1288770000,0.3302240000,-0.0171200000,-1.6716500000,-0.2328810000,1.1633810000,-0.2720800000
-0.0003530000,-0.0000980000,0.7894670000,0.0138970000,0.0040980000,0.0112700000,0.9998320000,0.0352220000,-0.0282620000,0.0432770000,0.1194340000,-0.2146510000,0.0017070000,-0.0114630000,-0.0281730000,-0.0880130000,0.2471590000,-0.2778310000,-0.0142930000,-0.0071100000,-0.2366100000,1.7250130000,0.0085700000,1.1301550000,0.3547320000,-0.0107530000,-1.6651200000,-0.2699570000,1.1585740000,-0.3061610000
