-0.0002800000,-0.0002550000,0.7910630000,0.0095170000,-0.0106950000,0.0122680000,0.9998220000,-0.0525120000,0.0090100000,0.1470470000,0.2656810000,-0.2769490000,0.0009980000,-0.0363580000,-0.0365740000,-0.2894860000,0.2817730000,-0.2824780000,-0.0400860000,0.0099160000,-0.0847720000,1.7763460000,0.0865690000,1.3992370000,-0.0560390000,-0.0950660000,-1.6378680000,-0.0858800000,1.3734560000,0.0458940000
0.0005580000,-0.0003660000,0.7907440000,0.0093430000,-0.0155350000,0.0141880000,0.9997350000,-0.0385490000,0.0097580000,0.1480380000,0.2649880000,-0.2842370000,0.0000560000,-0.0219320000,-0.0389250000,-0.3033700000,0.2811940000,-0.2911820000,-0.0398900000,0.0073750000,-0.0864080000,1.7736640000,0.1038290000,1.3121050000,-0.0420070000,-0.0989910000,-1.6231860000,-0.1178340000,1.2772860000,0.0151830000
0.0014030000,-0.0004850000,0.7906330000,0.0090780000,-0.0193420000,0.0160720000,0.9996430000,-0.0287910000,0.0097440000,0.1447670000,0.2646310000,-0.2863070000,-0.0003960000,-0.0114540000,-0.0392200000,-0.3084980000,0.2806670000,-0.2926430000,-0.0395560000,0.0052930000,-0.0860310000,1.7699930000,0.1265730000,1.2561760000,-0.0213680000,-0.0987970000,-1.6102100000,-0.1662700000,1.2124140000,-0.0226380000
0.0023110000,-0.0006340000,0.7905940000,0.0088180000,-0.0221880000,0.0174500000,0.9995630000,-0.0212750000,0.0098950000,0.1418640000,0.2642420000,-0.2876390000,-0.0008200000,-0.0033930000,-0.0389900000,-0.3117160000,0.2799940000,-0.2929550000,-0.0394120000,0.0037110000,-0.0843990000,1.7636800000,0.1549140000,1.2203930000,0.0028250000,-0.0930960000,-1.5946120000,-0.2248320000,1.1644850000,-0.0697930000
0.0032430000,-0.0008220000,0.7905750000,0.0085250000,-0.0242570000,0.0183280000,0.9995010000,-0.0154400000,0.0104640000,0.1398470000,0.2640670000,-0.2890090000,-0.0013820000,0.0028060000,-0.0383200000,-0.3138890000,0.2792140000,-0.2928990000,-0.0395100000,0.0026540000,-0.0816490000,1.7546550000,0.1887830000,1.1965010000,0.0290230000,-0.0823600000,-1.5751780000,-0.2889450000,1.1236170000,-0.1267260000
0.0041750000,-0.0010390000,0.7905610000,0.0081820000,-0.0257490000,0.0187970000,0.9994580000,-0.0109690000,0.0114370000,0.1385890000,0.2643420000,-0.2905990000,-0.0020740000,0.0077210000,-0.0372500000,-0.3152770000,0.2782140000,-0.2925940000,-0.0397910000,0.0020910000,-0.0755160000,1.7455150000,0.2250010000,1.1800640000,0.0567750000,-0.0668540000,-1.5527590000,-0.3542850000,1.0857050000,-0.1929570000
0.0050920000,-0.0012690000,0.7905550000,0.0078440000,-0.0268030000,0.0190540000,0.9994280000,-0.0074500000,0.0125300000,0.1378280000,0.2646460000,-0.2921410000,-0.0027900000,0.0117340000,-0.0360580000,-0.3162120000,0.2770340000,-0.2921580000,-0.0401150000,0.0018950000,-0.0660410000,1.7357240000,0.2629460000,1.1682110000,0.0852910000,-0.0511140000,-1.5264580000,-0.4226430000,1.0491890000,-0.2582670000
0.0059840000,-0.0015040000,0.7905570000,0.0075550000,-0.0275010000,0.0191990000,0.9994090000,-0.0045000000,0.0134990000,0.1372280000,0.2644640000,-0.2933550000,-0.0035070000,0.0150110000,-0.0349190000,-0.3168870000,0.2758050000,-0.2917050000,-0.0404240000,0.0019210000,-0.0537110000,1.7254820000,0.3025720000,1.1592120000,0.1139720000,-0.0377380000,-1.4984510000,-0.4949790000,1.0132490000,-0.3172450000
0.0068420000,-0.0017440000,0.7905600000,0.0072970000,-0.0279480000,0.0192930000,0.9993970000,-0.0021010000,0.0144220000,0.1367960000,0.2641800000,-0.2944100000,-0.0042150000,0.0176560000,-0.0338620000,-0.3174300000,0.2747620000,-0.2913780000,-0.0407110000,0.0020340000,-0.0390820000,1.7151630000,0.3439270000,1.1519820000,0.1424120000,-0.0252840000,-1.4712400000,-0.5667250000,0.9788320000,-0.3703930000
0.0076600000,-0.0019940000,0.7905570000,0.0070510000,-0.0282150000,0.0194170000,0.9993880000,-0.0002520000,0.0153150000,0.1363320000,0.2640370000,-0.2954180000,-0.0049280000,0.0198430000,-0.0328670000,-0.3180020000,0.2738770000,-0.2912060000,-0.0409720000,0.0021450000,-0.0222680000,1.7053160000,0.3862830000,1.1457160000,0.1711330000,-0.0104970000,-1.4475610000,-0.6304830000,0.9482060000,-0.4225610000
