0.0000930000,0.0000420000,0.7914680000,-0.0020680000,0.0043380000,-0.0172410000,0.9998400000,0.0319590000,0.0820000000,0.2780990000,0.2825520000,-0.3110630000,-0.0341050000,-0.0011260000,-0.1255800000,-0.4165730000,0.3140210000,-0.2628130000,0.0654600000,0.0000140000,-0.0962410000,1.7805870000,0.1249000000,1.4116650000,-0.0930650000,-0.1178140000,-1.6501830000,-0.1204100000,1.3452630000,0.0653790000
0.0000470000,-0.0000170000,0.7909120000,-0.0025640000,0.0001440000,-0.0142280000,0.9998950000,0.0449860000,0.0862970000,0.2833080000,0.2810450000,-0.3211610000,-0.0393480000,0.0131630000,-0.1323650000,-0.4381720000,0.3137800000,-0.2715360000,0.0722010000,-0.0055250000,-0.0884520000,1.7770260000,0.1538090000,1.3295630000,-0.0765110000,-0.1257870000,-1.6401330000,-0.1663950000,1.2321450000,0.0147710000
-0.0003220000,-0.0001520000,0.7907230000,-0.0028810000,-0.0031490000,-0.0118790000,0.9999200000,0.0515590000,0.0870200000,0.2796910000,0.2813370000,-0.3227010000,-0.0402500000,0.0211080000,-0.1335020000,-0.4447880000,0.3138640000,-0.2730380000,0.0729480000,-0.0099930000,-0.0820330000,1.7747530000,0.1904980000,1.2736900000,-0.0482870000,-0.1279320000,-1.6218130000,-0.2269490000,1.1502570000,-0.0519800000
-0.0007170000,-0.0003050000,0.7906640000,-0.0030850000,-0.0056330000,-0.0101670000,0.9999280000,0.0558310000,0.0871460000,0.2761010000,0.2816330000,-0.3229500000,-0.0404510000,0.0264010000,-0.1336890000,-0.4484720000,0.3139510000,-0.2735090000,0.0726560000,-0.0133680000,-0.0753140000,1.7693730000,0.2343620000,1.2341750000,-0.0119350000,-0.1233940000,-1.5974680000,-0.2991510000,1.0868260000,-0.1284260000
-0.0011030000,-0.0004790000,0.7906440000,-0.0032250000,-0.0075320000,-0.0088860000,0.9999270000,0.0588610000,0.0872640000,0.2732790000,0.2818690000,-0.3229910000,-0.0406270000,0.0302490000,-0.1336220000,-0.4511250000,0.3139450000,-0.2738140000,0.0721390000,-0.0159040000,-0.0663810000,1.7597280000,0.2851260000,1.2033170000,0.0315380000,-0.1121320000,-1.5686980000,-0.3792040000,1.0337630000,-0.2093800000
-0.0014920000,-0.0006800000,0.7906400000,-0.0033410000,-0.0089980000,-0.0079080000,0.9999230000,0.0610400000,0.0874800000,0.2710670000,0.2819910000,-0.3229460000,-0.0408560000,0.0331630000,-0.1333510000,-0.4531810000,0.3137120000,-0.2740200000,0.0715180000,-0.0178580000,-0.0536530000,1.7485100000,0.3408770000,1.1771640000,0.0786880000,-0.0956080000,-1.5371050000,-0.4629180000,0.9842500000,-0.2909840000
-0.0018930000,-0.0009040000,0.7906460000,-0.0034530000,-0.0101120000,-0.0070780000,0.9999180000,0.0626390000,0.0877620000,0.2692290000,0.2817490000,-0.3227510000,-0.0411050000,0.0354180000,-0.1329050000,-0.4549480000,0.3132000000,-0.2741540000,0.0708460000,-0.0194150000,-0.0372720000,1.7334830000,0.4028040000,1.1520990000,0.1292680000,-0.0758060000,-1.5038970000,-0.5465830000,0.9380200000,-0.3699950000
-0.0023070000,-0.0011390000,0.7906460000,-0.0035740000,-0.0110190000,-0.0064540000,0.9999120000,0.0639420000,0.0881300000,0.2678350000,0.2813380000,-0.3226540000,-0.0413570000,0.0371540000,-0.1323340000,-0.4563340000,0.3126480000,-0.2743370000,0.0701590000,-0.0206550000,-0.0167900000,1.7150540000,0.4710890000,1.1263890000,0.1826250000,-0.0554230000,-1.4707450000,-0.6261550000,0.8952370000,-0.4436600000
-0.0027330000,-0.0013800000,0.7906310000,-0.0037220000,-0.0117910000,-0.0060730000,0.9999050000,0.0651500000,0.0886180000,0.2669670000,0.2807870000,-0.3228260000,-0.0416090000,0.0384410000,-0.1316410000,-0.4572610000,0.3121870000,-0.2746740000,0.0694990000,-0.0215580000,0.0082630000,1.6938280000,0.5449160000,1.0987180000,0.2381220000,-0.0367730000,-1.4394080000,-0.6974830000,0.8558920000,-0.5101980000
-0.0031710000,-0.0016360000,0.7905900000,-0.0039100000,-0.0124800000,-0.0059500000,0.9998970000,0.0663270000,0.0893280000,0.2666860000,0.2802330000,-0.3234600000,-0.0419170000,0.0394120000,-0.1307370000,-0.4577010000,0.3117750000,-0.2752690000,0.0688620000,-0.0221510000,0.0379110000,1.6703800000,0.6225640000,1.0684320000,0.2950090000,-0.0218190000,-1.4110920000,-0.7583910000,0.8203850000,-0.5680260000
